Exp	a_t	lp	e_b	e_n	dsbeta	e_ds	mwd	aw	Yu2007-Exp1-2x2-single	Yu2007-Exp1-3x3-single	Yu2007-Exp1-4x4-single	Yurokovisky2013-Exp1-single	Yurokovisky2013-Exp1-either	Yurokovisky2013-Exp1-both	Yurokovisky2013-Exp2-single	Yurokovisky2013-Exp2-either	Yurokovisky2013-Exp2-both	Yurokovisky2013-Exp3-single	Yurokovisky2013-Exp3-either	Yurokovisky2013-Exp3-both	Yurokovisky2013-Exp3-early	Yurokovisky2013-Exp3-late
All	0.999537	0.0211103	0.302144	0.290395	0.582469	4.3134	0.0872585	208.086	0.572222	0.501852	0.401852	0.261111	0.594444	0.25	0.311111	0.644444	0.322222	0.433333	0.705556	0.166667	0.138889	0.0277778
All	0.999644	0.0682911	0.331105	0.240348	0.965034	3.49143	0.0712435	215.961	0.65	0.587037	0.42037	0.288889	0.544444	0.344444	0.316667	0.633333	0.35	0.461111	0.655556	0.261111	0.144444	0.116667
All	0.999561	0.00314175	0.298552	0.289062	0.973346	4.35163	0.674735	215.718	0.592593	0.525926	0.440741	0.344444	0.5	0.294444	0.255556	0.688889	0.288889	0.405556	0.688889	0.2	0.122222	0.0777778
All	0.99989	0.117758	0.105638	0.0400064	0.0393749	4.94254	0.307051	209.621	0.883333	0.794444	0.47037	0.188889	0.666667	0.227778	0.638889	0.583333	0.344444	0.761111	0.855556	0.144444	0.133333	0.0111111
All	0.999642	0.114592	0.0208764	0.0133966	0.400836	3.67904	0.763629	213.881	0.731481	0.635185	0.544444	0.233333	0.622222	0.305556	0.6	0.555556	0.327778	0.661111	0.816667	0.144444	0.1	0.0444444
All	0.999586	0.102206	0.338485	0.154149	0.41978	3.05833	0.952923	215.196	0.653704	0.585185	0.418519	0.305556	0.605556	0.244444	0.3	0.644444	0.344444	0.477778	0.694444	0.227778	0.122222	0.105556
All	0.999579	0.0863936	0.316245	0.312112	0.246389	2.02594	0.537622	206.138	0.6	0.518519	0.411111	0.311111	0.555556	0.283333	0.3	0.7	0.272222	0.416667	0.738889	0.188889	0.161111	0.0277778
All	0.99971	0.177471	0.0731346	0.0186785	0.690546	0.838861	0.0793447	214.051	0.777778	0.694444	0.538889	0.2	0.666667	0.261111	0.538889	0.461111	0.427778	0.772222	0.788889	0.188889	0.155556	0.0333333
All	0.999721	0.138187	0.304151	0.284761	0.25549	3.24019	0.927655	201.534	0.624074	0.559259	0.385185	0.222222	0.594444	0.327778	0.333333	0.622222	0.333333	0.427778	0.672222	0.194444	0.0944444	0.1
All	0.999784	0.0613652	0.152872	0.0077663	0.524082	1.43059	0.745139	203.77	0.901852	0.72037	0.572222	0.161111	0.644444	0.3	0.555556	0.561111	0.344444	0.822222	0.788889	0.183333	0.177778	0.00555556
All	0.999594	0.101306	0.0247446	0.0199013	0.900867	2.46496	0.978588	206.241	0.755556	0.637037	0.522222	0.211111	0.65	0.3	0.65	0.672222	0.283333	0.611111	0.744444	0.161111	0.105556	0.0555556
All	0.999729	0.0299654	0.0791482	0.0614151	0.988059	1.68574	0.835863	203.715	0.825926	0.644444	0.559259	0.311111	0.544444	0.366667	0.55	0.566667	0.411111	0.644444	0.661111	0.272222	0.222222	0.05
All	0.999817	0.105162	0.301653	0.0427471	0.537845	0.200127	0.740277	212.766	0.748148	0.627778	0.353704	0.211111	0.527778	0.3	0.377778	0.583333	0.383333	0.405556	0.683333	0.227778	0.166667	0.0611111
All	0.999772	0.0937104	0.362668	0.170512	0.767874	4.42551	0.653274	204.517	0.814815	0.690741	0.418519	0.272222	0.555556	0.316667	0.405556	0.544444	0.427778	0.588889	0.661111	0.238889	0.183333	0.0555556
